Date,Close,High,Low,Open,Volume
2018-11-21,238.3167724609375,240.2321596394183,238.3077987144855,239.07213139393772,75563700
2018-11-23,236.72509765625,238.13691204237236,236.56324092784837,236.6621442254339,42807900
2018-11-26,240.54685974121094,240.77166989050178,238.60449675822053,239.00016481638406,79981400
2018-11-27,241.3562469482422,241.3562469482422,238.8923357161926,239.50381292897583,75502400
2018-11-28,246.91354370117188,246.9135437011719,241.29328831622172,242.43534177374167,127629600
2018-11-29,246.37400817871094,247.7857954007319,244.98016845096933,246.1311955955553,82346400
2018-11-30,247.87574768066406,248.44227383639566,245.8974341735658,246.22114772389568,98204200
2018-12-03,251.157958984375,252.14712941009705,249.548337618019,252.03922489868245,103176300
2018-12-04,243.01980590820312,250.75328163099954,242.70506616595316,250.3216362036868,177986000
2018-12-06,242.65113830566406,242.7680440024765,235.99676176102295,239.12612967759878,204185400
2018-12-07,237.01284790039062,243.89203289656513,236.16755955391744,242.30936068314386,161018900
2018-12-10,237.4624786376953,238.44264762668516,232.56160625010006,236.8329992225863,151445900
2018-12-11,237.51644897460938,240.87960038962026,236.03270731755444,240.69076752776007,121504400
2018-12-12,238.71240234375,241.8957217563806,238.63147398274822,240.51988473405942,97976700
2018-12-13,238.63153076171875,240.53791689930154,237.5074797426108,239.6656522107677,96662700
2018-12-14,234.22525024414062,237.42654526898923,233.66772534379578,236.46435103509032,116961100
2018-12-17,229.63011169433594,234.38708908411326,227.98449952382558,233.26303817977487,165492300
2018-12-18,229.37831115722656,231.95914120395534,227.75967521114592,231.28471070319873,134515100
2018-12-19,225.9432373046875,233.2630568301365,224.22569781374054,229.45927210769764,214992800
2018-12-20,222.26535034179688,226.2669692196872,219.99925964862743,224.68431032678168,252053400
2018-12-21,217.711181640625,225.86066189628778,217.0599464161573,223.17432004572095,255345600
2018-12-24,211.95860290527344,217.83779954440692,211.89529565668263,216.20971156097238,147311600
2018-12-26,222.66783142089844,222.66783142089844,211.43404256392665,213.4329759339935,218485400
2018-12-27,224.3773193359375,224.5762948628794,216.13739731494164,219.40261372900468,186267300
2018-12-28,224.08787536621094,227.38926538583888,222.9120330984491,225.7430972521335,153100200
2018-12-31,226.05062866210938,226.2948453553649,223.83462612358497,225.7250110049193,144299400
2019-01-02,226.28579711914062,227.21743655664847,222.45979990497813,222.4869335602844,126925200
2019-01-03,220.88597106933594,224.82955627143124,220.39753771872978,224.52201853897697,144140700
2019-01-04,228.2847137451172,228.93594902766338,223.56326484738307,223.9431497952931,142628800
2019-01-07,230.08465576171875,231.504700879217,227.65157032320616,228.55606223037358,103139100
2019-01-08,232.24639892578125,232.73483233043657,229.74096604415655,232.29164008713926,102512600
2019-01-09,233.331787109375,234.1820117420944,231.72179255861127,232.96094210123965,95006600
2019-01-10,234.1548614501953,234.4081180715484,231.09767449056818,231.78509714977,96823900
2019-01-11,234.24533081054688,234.27246446442828,232.48156049954494,233.06947473557784,73858100
2019-01-14,232.8162384033203,233.6302756936619,231.9208001442351,232.32780498795307,70908200
2019-01-15,235.48448181152344,235.80105951071687,233.1870645579208,233.19611831023883,85208300
2019-01-16,236.0543212890625,236.94975949513426,235.7106099283348,235.91862541295123,77636700
2019-01-17,237.8451385498047,238.71347048818737,235.13166334887737,235.17690449729778,96118400
2019-01-18,241.01089477539062,241.4812482113524,237.88136064927335,239.67226448017922,127900300
2019-01-22,237.7547149658203,239.744608081368,236.12664067339094,239.52753886981762,115531200
2019-01-23,238.25221252441406,239.50041575152585,235.76485982203684,238.79491318005856,86030300
2019-01-24,238.37881469726562,238.96675647880815,237.04921058106277,238.0712907823283,59204100
2019-01-25,240.3958740234375,241.22801877883407,238.47835546875908,240.24209824368114,96883400
2019-01-28,238.56881713867188,238.6321106000356,236.7869668066124,238.23415951740114,85613700
2019-01-29,238.25221252441406,239.28331892752686,237.41104168976113,238.7135122221472,66136300
2019-01-30,242.0240020751953,242.87422692102155,239.0120553021928,239.78087916527957,92473700
2019-01-31,244.1494598388672,244.63789312945528,241.7435083888797,241.96060518630694,104012100
2019-02-01,244.26705932617188,245.29819325300298,243.47110210607065,244.34846027783226,85782500
2019-02-04,245.98561096191406,246.0489320200139,243.6339264863553,244.31229541567595,60744800
2019-02-05,247.01678466796875,247.32430865298394,245.91330326154633,246.41981660191334,79552800
2019-02-06,246.69110107421875,247.23380171082258,245.9494387271912,246.73634222896132,58347800
2019-02-07,244.3394012451172,245.61471025239186,242.6660860784578,245.06298356442585,95482000
2019-02-08,244.63796997070312,244.73745084847636,242.25009766925828,243.08224251449408,75788900
2019-02-11,244.7736053466797,245.5605089211025,244.2399584123344,245.29822613156392,68021400
2019-02-12,247.92124938964844,248.3011205515955,246.32933472231733,246.4017095360526,72270200
2019-02-13,248.72622680664062,249.57645142841952,248.33730190173623,248.76241421262569,65277200
2019-02-14,248.17449951171875,249.31416817342543,246.80870786811175,247.63179883457735,83234400
2019-02-15,250.87892150878906,250.91510891470116,249.7573603516423,249.96537582910483,97088700
2019-02-19,251.31307983398438,251.97334125486003,250.06487659602462,250.07393034794964,59120800
2019-02-20,251.8196563720703,252.28095618973765,250.77044219247767,251.27695557532803,76610800
2019-02-21,250.9241485595703,251.53919641098136,249.95633562688138,251.17740518091023,64214700
2019-02-22,252.47988891601562,252.67885064050978,250.90605419827372,251.5482357355041,78114600
2019-02-25,252.8236541748047,254.442702969591,252.74225318774774,253.91810962980898,69030700
2019-02-26,252.6426239013672,253.5290080861911,252.26272524866005,252.4707682731063,56844100
2019-02-27,252.53421020507812,252.88694777733173,250.97848265912103,251.9191345870699,56921600
2019-02-28,252.0638427734375,252.76031933134843,251.73823887849784,252.31709944824857,69268300
2019-03-01,253.6376190185547,254.05367754450924,252.19042652487258,253.65569891867415,78880500
2019-03-04,252.71502685546875,254.94912291294503,250.39952984078505,254.70492004132277,106494600
2019-03-05,252.371337890625,253.04068071404575,251.8196110419082,252.84169137782405,59114600
2019-03-06,250.84275817871094,252.49799402249505,250.51715430296005,252.4889402694223,75039800
2019-03-07,248.74435424804688,250.5352307457522,247.8941295581221,250.39050871311548,94885100
2019-03-08,248.2468719482422,248.41872764018316,246.4017281025166,246.87205401562014,85795800
2019-03-11,251.84678649902344,252.0095884548897,248.94337454110666,248.97050820041773,65098900
2019-03-12,252.79641723632812,253.3210379646962,252.2175568083261,252.40749236719702,79667500
2019-03-13,254.46974182128906,255.41042110387622,253.52906253870188,253.69189205506038,80639200
2019-03-14,254.30699157714844,254.92203955488372,253.863799299502,254.49692718143874,67518400
2019-03-15,255.5633544921875,256.38097726138943,254.67303812491,254.86383802649513,81309000
2019-03-18,256.4900817871094,256.7898944686911,255.55435237929865,255.78147143677208,62199800
2019-03-19,256.55364990234375,258.33425532885104,255.65426741832826,257.56207280897434,90268100
2019-03-20,255.78143310546875,257.552972578077,254.66402525383018,256.33561793939106,84609200
2019-03-21,258.67041015625,259.0792077669073,254.9093057912604,254.9547462309937,79550400
2019-03-22,253.6919708251953,257.825526314645,253.62837083932868,257.29862233408915,122659300
2019-03-25,253.50111389160156,254.54585559458354,252.22925322168942,253.3466607953164,85575200
2019-03-26,255.39077758789062,256.35375996350456,253.9735571964404,255.27267126785506,68125900
2019-03-27,254.05531311035156,255.9722119267369,252.49273324904942,255.38168033493164,72224700
2019-03-28,255.01832580566406,255.4725638690899,253.5284393743628,254.69128770775325,56238500
2019-03-29,256.6262512207031,256.9532891974551,255.40889698865806,256.5444917265151,82186800
2019-04-01,259.6696472167969,259.96945978133186,258.3705333691011,258.64309276635873,77617900
2019-04-02,259.7969665527344,260.03317926069366,258.99750297917643,259.86056654710745,40070400
2019-04-03,260.20574951171875,261.42310421843433,259.5970582961151,261.0233724968869,68243200
2019-04-04,260.8961486816406,261.15052086987515,259.83324721542425,260.5327638019469,48997500
2019-04-05,262.1589050292969,262.2134113669832,261.2776822707206,261.5684012213713,58621700
2019-04-08,262.3587951660156,262.4678078514951,261.0687470307042,261.7319445000211,53566300
2019-04-09,261.01416015625,261.7136764885771,260.4600032678764,261.38663853304104,66142300
2019-04-10,261.904541015625,261.99539415608666,261.0142245982784,261.4321157750188,52601500
2019-04-11,261.8319091796875,262.40425360267756,261.25956475669744,262.39515996914037,55093100
2019-04-12,263.6033935546875,263.8850188903907,261.8772947384299,263.4580340710203,69727800
2019-04-15,263.4307556152344,263.77598089024684,262.62219876328584,263.67603412535607,49596700
2019-04-16,263.6033935546875,264.3756036822068,263.0037960812426,264.32109734139243,52153200
2019-04-17,262.95843505859375,264.75720010800296,262.5405160642227,264.72994693223893,58268300
